"","id","Decimal.Latitude","Decimal.Longitude"
"884",14380,55.410147,-105.758445
"885",4057,46.5,-66.75
"886",13834,55.410147,-105.758445
"887",2938,48.99722,-97.22917
"888",2864,48.99722,-97.22917
"889",13644,60.108611,-113.6425
"890",14435,55.142948,-114.807219
"891",14433,55.142948,-114.807219
"892",14813,45.290147,-62.735984
"893",13934,55.142948,-114.807219
"894",4124,55,-125
"895",14436,55.443204,-97.404876
"896",13565,60.108611,-113.6425
"897",14275,45.290147,-62.735984
"898",13752,55.443204,-97.404876
"899",877,45.625,-81.87611
"900",13744,52.941847,-73.107078
"901",4179,46.5,-66.75
"902",5857,67.75,29.5
"903",4148,45,-63
"904",4230,46.5,-66.75
"905",4543,53.55,-113.5
"906",14080,51.433288,-87.125633
"907",13617,60.108611,-113.6425
"908",13543,60.108611,-113.6425
"909",13972,55.443204,-97.404876
"910",1046,59.16667,-109.5
"911",5113,-8.56278,30.87944
"912",2903,48.99722,-97.22917
"913",5828,63,30
"914",3326,60,-98
"915",3149,48.99722,-97.22917
"916",4209,55,-115
"917",4237,55,-97
"918",3092,48.99722,-97.22917
"919",14158,45.290147,-62.735984
"920",2988,48.99722,-97.22917
"921",2872,48.99722,-97.22917
"922",14889,-25.6,161.4
"923",4103,50,-86
"924",13798,51.433288,-87.125633
"925",10877,-29.46667,31
"926",14883,4.7,-133.2
"927",3726,55,-97
"928",14147,55.142948,-114.807219
"929",4205,54,-72
"930",13719,46.666605,-66.291594
"931",3925,46.5,-66.75
"932",14531,45.290147,-62.735984
"933",14371,56.159482,-125.441985
"934",9057,-31.71667,30.38333
"935",4055,55,-115
"936",14667,56.159482,-125.441985
"937",13584,60.108611,-113.6425
"938",14093,52.941847,-73.107078
"939",13794,56.159482,-125.441985
"940",14728,56.159482,-125.441985
"941",13549,60.108611,-113.6425
"942",4231,45,-63
"943",2861,48.99722,-97.22917
"944",13717,56.159482,-125.441985
"945",13737,55.142948,-114.807219
"946",14379,45.290147,-62.735984
"947",3283,60,-98
"948",14757,45.290147,-62.735984
"949",14442,55.410147,-105.758445
"950",3810,54,-72
"951",14075,56.159482,-125.441985
"952",3317,60,-98
"953",2936,48.99722,-97.22917
"954",1031,60,-96
"955",14887,4.9,151.7
"956",14748,55.142948,-114.807219
"957",13771,45.290147,-62.735984
"958",4048,45,-63
"959",1776,60,-96
"960",7801,45,-40
"961",14888,-16.3,-133.3
"962",14232,46.666605,-66.291594
"963",13637,60.108611,-113.6425
"964",14322,51.433288,-87.125633
"965",13606,60.108611,-113.6425
"966",3075,48.99722,-97.22917
"967",13592,60.108611,-113.6425
"968",13663,60.108611,-113.6425
"969",14599,60.108611,-113.6425
"970",2937,48.99722,-97.22917
"971",2882,48.99722,-97.22917
"972",14244,55.443204,-97.404876
"973",14568,55.443204,-97.404876
"974",3720,55,-125
"975",6053,-28.75,24.83333
"976",5099,-16.99833,27.99389
"977",1684,60.46667,20.13333
"978",1714,53.86444,8.60639
"979",4643,55.63472,2.86417
"980",4310,58.60333,-115.00778
"981",3016,48.99722,-97.22917
"982",5841,38.75,-107
"983",1068,47.13417,-99.30306
"984",10382,65,25.46667
"985",10797,51.6,16.55
"986",12137,47.357432,14.589415
"987",12155,47.357432,14.589415
"988",4604,32.56,72.01972
"989",4605,32.55,72.11667
"990",387,65.96667,16.16667
"991",11440,-29.81667,31.03333
"992",5994,51.29167,-0.38361
"993",6056,51.29167,-0.38361
"994",6060,51.29167,-0.38361
"995",6061,51.29167,-0.38361
"996",12087,58.380119,-5.18918
"997",3813,55,-97
"998",6116,56.41667,-3.66667
"999",9136,32.76667,-39.35
"1000",14361,55.443204,-97.404876
"1001",3008,48.99722,-97.22917
"1002",14632,60.108611,-113.6425
"1003",4177,55,-115
"1004",3840,50,-86
"1005",14088,55.443204,-97.404876
"1006",6285,65,35
"1007",3052,48.99722,-97.22917
"1008",4180,50,-86
"1009",3356,55,-125
"1010",6348,62.85,16.66667
"1011",14614,56.159482,-125.441985
"1012",14878,20.1,-179.6
"1013",14754,60.108611,-113.6425
"1014",2912,48.99722,-97.22917
"1015",4217,46.5,-66.75
"1016",4264,55.410147,-105.758445
"1017",18118,63.748366,-136.036766
"1018",2854,48.99722,-97.22917
"1019",13984,55.443204,-97.404876
"1020",14689,45.290147,-62.735984
"1021",5823,68,27
"1022",6291,68.03333,24.2
"1023",14572,52.941847,-73.107078
"1024",3746,55,-125
"1025",3710,50,-86
"1026",13973,46.666605,-66.291594
"1027",6281,52.5,1
"1028",4054,54,-106
"1029",4202,46.5,-66.75
"1030",4286,54,-72
"1031",2909,48.99722,-97.22917
"1032",3654,45,-63
"1033",14039,51.433288,-87.125633
"1034",3341,60,-98
"1035",3809,50,-86
"1036",14460,55.410147,-105.758445
"1037",3305,60,-98
"1038",14877,34.4,151.4
"1039",3984,50,-86
"1040",3044,48.99722,-97.22917
"1041",3873,45,-63
"1042",6115,56.41667,-3.66667
"1043",13962,45.290147,-62.735984
"1044",14074,55.142948,-114.807219
"1045",2169,-45,-130
"1046",3729,54,-106
"1047",4149,50,-86
"1048",14484,45.290147,-62.735984
"1049",1017,55.1,-105.3
"1050",4260,55.410147,-105.758445
"1051",13638,60.108611,-113.6425
"1052",13946,55.443204,-97.404876
"1053",14041,55.410147,-105.758445
"1054",14311,55.410147,-105.758445
"1055",4248,55,-115
"1056",4052,55,-115
"1057",13929,55.410147,-105.758445
"1058",14491,55.410147,-105.758445
"1059",2870,48.99722,-97.22917
"1060",14879,31.4,-159.4
"1061",4135,54,-72
"1062",14522,46.666605,-66.291594
"1063",14028,55.410147,-105.758445
"1064",14226,45.290147,-62.735984
"1065",14582,51.433288,-87.125633
"1066",13572,60.108611,-113.6425
"1067",13885,46.666605,-66.291594
"1068",3827,55,-125
"1069",2964,48.99722,-97.22917
"1070",4178,55,-125
"1071",14801,60.108611,-113.6425
"1072",1381,55.33333,3
"1073",4688,55.63472,2.86417
"1074",8603,38.71667,-73.91667
"1075",14201,46.666605,-66.291594
"1076",4108,45,-63
"1077",14163,55.443204,-97.404876
"1078",18216,55.410147,-105.758445
"1079",6270,39,-123.33333
"1080",13627,60.108611,-113.6425
"1081",3099,48.99722,-97.22917
"1082",3152,48.99722,-97.22917
"1083",13655,60.108611,-113.6425
"1084",3895,54,-72
"1085",3006,48.99722,-97.22917
"1086",3983,45,-63
"1087",4053,55,-125
"1088",8590,38.71667,-73.91667
"1089",3147,48.99722,-97.22917
"1090",4059,50,-86
"1091",14761,46.666605,-66.291594
"1092",14018,52.941847,-73.107078
"1093",13515,60.108611,-113.6425
"1094",1002,55.11667,-105
"1095",2879,48.99722,-97.22917
"1096",14794,45.290147,-62.735984
"1097",13659,60.108611,-113.6425
"1098",14617,60.108611,-113.6425
"1099",13535,60.108611,-113.6425
"1100",3348,60,-98
"1101",2893,48.99722,-97.22917
"1102",5855,68,27
"1103",4016,54,-72
"1104",13514,60.108611,-113.6425
"1105",3715,45,-63
"1106",3169,48.99722,-97.22917
"1107",14323,52.941847,-73.107078
"1108",3028,48.99722,-97.22917
"1109",14385,55.443204,-97.404876
"1110",13913,45.290147,-62.735984
"1111",4257,55,-115
"1112",3762,54,-106
"1113",14601,45.290147,-62.735984
"1114",3368,60,-98
"1115",3893,46.5,-66.75
"1116",13630,60.108611,-113.6425
"1117",1071,56.73333,-111.38333
"1118",2868,48.99722,-97.22917
"1119",14194,52.941847,-73.107078
"1120",13951,52.941847,-73.107078
"1121",4072,50,-86
"1122",5097,-16.99833,27.99389
"1123",1073,52,-97
"1124",13605,60.108611,-113.6425
"1125",14486,52.941847,-73.107078
"1126",13807,45.290147,-62.735984
"1127",14318,46.666605,-66.291594
"1128",13626,60.108611,-113.6425
"1129",2963,48.99722,-97.22917
"1130",3165,48.99722,-97.22917
"1131",4181,54,-72
"1132",4273,55.410147,-105.758445
"1133",17412,-15,75
"1134",10347,-23.53333,10.95
"1135",4215,55,-115
"1136",13664,60.108611,-113.6425
"1137",14185,52.941847,-73.107078
"1138",3146,48.99722,-97.22917
"1139",3679,46.8,-71.25
"1140",14788,52.941847,-73.107078
"1141",13596,60.108611,-113.6425
"1142",4261,55,-115
"1143",14783,60.108611,-113.6425
"1144",3159,48.99722,-97.22917
"1145",17402,47.393967,-49.922537
"1146",1019,47.12944,-108.44556
"1147",13768,55.443204,-97.404876
"1148",13615,60.108611,-113.6425
"1149",13513,60.108611,-113.6425
"1150",2897,48.99722,-97.22917
"1151",3163,48.99722,-97.22917
"1152",3817,54,-72
"1153",3007,48.99722,-97.22917
"1154",5859,67.75,29.5
"1155",13887,51.433288,-87.125633
"1156",13598,60.108611,-113.6425
"1157",14576,55.142948,-114.807219
"1158",999,47.12944,-108.44556
"1159",3982,55,-125
"1160",3803,54,-72
"1161",14207,55.443204,-97.404876
"1162",14578,55.443204,-97.404876
"1163",14255,45.290147,-62.735984
"1164",3367,60,-98
"1165",8614,43,-68.24
"1166",3298,60,-98
"1167",3944,46.5,-66.75
"1168",14092,51.433288,-87.125633
"1169",3751,50,-86
"1170",3919,46.5,-66.75
"1171",4150,54,-72
"1172",9796,46,-51
"1173",14376,55.443204,-97.404876
"1174",3808,45,-63
"1175",1066,58.28333,-119.25
"1176",4154,50,-86
"1177",3023,48.99722,-97.22917
"1178",888,48.44972,-92.45028
"1179",14000,46.666605,-66.291594
"1180",13898,56.159482,-125.441985
"1181",13978,55.443204,-97.404876
"1182",3141,48.99722,-97.22917
"1183",4272,55,-115
"1184",4015,50,-86
"1185",13670,56.159482,-125.441985
"1186",13735,56.159482,-125.441985
"1187",3304,60,-98
"1188",3711,55,-115
"1189",4134,50,-86
"1190",13975,51.433288,-87.125633
"1191",3724,55,-115
"1192",13645,60.108611,-113.6425
"1193",14583,52.941847,-73.107078
"1194",13628,60.108611,-113.6425
"1195",3130,48.99722,-97.22917
"1196",14804,55.443204,-97.404876
"1197",14602,55.142948,-114.807219
"1198",3040,48.99722,-97.22917
"1199",3757,55,-97
"1200",3748,55,-125
"1201",14129,56.159482,-125.441985
"1202",12082,52.649124,-1.131293
"1203",2945,48.99722,-97.22917
"1204",2894,48.99722,-97.22917
"1205",3695,54,-106
"1206",13568,60.108611,-113.6425
"1207",14584,55.410147,-105.758445
"1208",3747,55,-125
"1209",3158,48.99722,-97.22917
"1210",3989,45,-63
"1211",13743,51.433288,-87.125633
"1212",5851,61,25
"1213",14310,52.941847,-73.107078
"1214",3752,54,-72
"1215",1069,60,-96
"1216",2943,48.99722,-97.22917
"1217",3800,46.5,-66.75
"1218",14456,55.443204,-97.404876
"1219",13924,45.290147,-62.735984
"1220",14190,55.443204,-97.404876
"1221",3970,50,-86
"1222",4203,45,-63
"1223",4274,55,-115
"1224",5091,-16.99833,27.99389
"1225",4925,55.63472,2.86417
"1226",1027,47.13417,-99.30306
"1227",5864,67.75,29.5
"1228",6095,46.33333,142
"1229",5951,51.29167,-0.38361
"1230",5998,51.29167,-0.38361
"1231",6044,51.29167,-0.38361
"1232",6046,51.29167,-0.38361
"1233",6068,51.29167,-0.38361
"1234",12088,58.380119,-5.18918
"1235",13588,60.108611,-113.6425
"1236",14257,56.159482,-125.441985
"1237",3338,60,-98
"1238",14230,56.159482,-125.441985
"1239",3921,50,-86
"1240",13974,45.290147,-62.735984
"1241",5858,67.75,29.5
"1242",14166,45.290147,-62.735984
"1243",4164,50,-86
"1244",14392,55.410147,-105.758445
"1245",3991,54,-72
"1246",13730,55.142948,-114.807219
"1247",2887,48.99722,-97.22917
"1248",4246,55,-97
"1249",13616,60.108611,-113.6425
"1250",13635,60.108611,-113.6425
"1251",2867,48.99722,-97.22917
"1252",4553,58.45,-111.06667
"1253",3381,54,-72
"1254",13817,56.159482,-125.441985
"1255",1061,59.16667,-109.5
"1256",3079,48.99722,-97.22917
"1257",13963,51.433288,-87.125633
"1258",1001,56.72194,-109.94056
"1259",4193,55,-115
"1260",13816,55.142948,-114.807219
"1261",14309,51.433288,-87.125633
"1262",18056,60.108611,-113.6425
"1263",3312,60,-98
"1264",14359,55.142948,-114.807219
"1265",4221,55.410147,-105.758445
"1266",4050,54,-72
"1267",13731,55.443204,-97.404876
"1268",3017,48.99722,-97.22917
"1269",14498,45.290147,-62.735984
"1270",14566,60.108611,-113.6425
"1271",14607,55.410147,-105.758445
"1272",3814,46.5,-66.75
"1273",8602,42.31667,-67.1
"1274",13779,55.443204,-97.404876
"1275",2952,48.99722,-97.22917
"1276",3650,52,-97
"1277",13964,52.941847,-73.107078
"1278",4049,50,-86
"1279",2996,48.99722,-97.22917
"1280",3807,46.5,-66.75
"1281",13570,60.108611,-113.6425
"1282",14365,51.433288,-87.125633
"1283",14013,55.443204,-97.404876
"1284",13684,55.410147,-105.758445
"1285",3046,48.99722,-97.22917
"1286",14485,51.433288,-87.125633
"1287",3122,48.99722,-97.22917
"1288",3922,54,-72
"1289",13652,60.108611,-113.6425
"1290",13998,56.159482,-125.441985
"1291",13675,55.142948,-114.807219
"1292",3082,48.99722,-97.22917
"1293",3098,48.99722,-97.22917
"1294",3171,48.99722,-97.22917
"1295",3233,48.99722,-97.22917
"1296",3745,54,-106
"1297",13620,60.108611,-113.6425
"1298",3920,45,-63
"1299",4216,55,-97
"1300",14057,45.290147,-62.735984
"1301",14465,45.290147,-62.735984
"1302",14249,52.941847,-73.107078
"1303",14017,51.433288,-87.125633
"1304",14458,51.433288,-87.125633
"1305",3232,48.99722,-97.22917
"1306",2960,48.99722,-97.22917
"1307",3138,48.99722,-97.22917
"1308",13942,52.941847,-73.107078
"1309",2984,48.99722,-97.22917
"1310",14076,55.443204,-97.404876
"1311",3150,48.99722,-97.22917
"1312",2946,48.99722,-97.22917
"1313",3096,48.99722,-97.22917
"1314",4228,55.410147,-105.758445
"1315",14140,46.666605,-66.291594
"1316",14003,45.290147,-62.735984
"1317",13936,55.443204,-97.404876
"1318",3235,48.99722,-97.22917
"1319",3241,48.99722,-97.22917
"1320",14441,52.941847,-73.107078
"1321",3718,54,-106
"1322",3109,48.99722,-97.22917
"1323",3666,55,-125
"1324",3861,46.5,-66.75
"1325",13736,56.159482,-125.441985
"1326",3128,48.99722,-97.22917
"1327",3210,48.99722,-97.22917
"1328",2944,48.99722,-97.22917
"1329",14525,45.290147,-62.735984
"1330",14134,55.142948,-114.807219
"1331",4155,54,-72
"1332",13742,45.290147,-62.735984
"1333",4197,55,-125
"1334",4547,58.45,-111.06667
"1335",5819,48.78333,9.21667
"1336",14321,45.290147,-62.735984
"1337",13886,45.290147,-62.735984
"1338",14038,45.290147,-62.735984
"1339",14171,45.290147,-62.735984
"1340",2905,48.99722,-97.22917
"1341",13852,55.443204,-97.404876
"1342",3850,46.5,-66.75
"1343",14574,60.108611,-113.6425
"1344",3878,55,-125
"1345",13538,60.108611,-113.6425
"1346",4146,54,-72
"1347",4258,55.410147,-105.758445
"1348",3242,48.99722,-97.22917
"1349",3815,45,-63
"1350",3860,60,-98
"1351",14132,55.410147,-105.758445
"1352",3000,48.99722,-97.22917
"1353",14367,55.410147,-105.758445
"1354",3209,48.99722,-97.22917
"1355",13667,60.108611,-113.6425
"1356",4120,45,-63
"1357",3390,60,-98
"1358",3357,60,-98
"1359",3211,48.99722,-97.22917
"1360",14305,46.666605,-66.291594
"1361",13683,52.941847,-73.107078
"1362",14494,56.159482,-125.441985
"1363",2950,48.99722,-97.22917
"1364",13612,60.108611,-113.6425
"1365",13699,56.159482,-125.441985
"1366",2860,48.99722,-97.22917
"1367",3781,46.5,-66.75
"1368",2997,48.99722,-97.22917
"1369",13595,60.108611,-113.6425
"1370",4129,55,-125
"1371",4046,55,-125
"1372",3013,48.99722,-97.22917
"1373",3990,50,-86
"1374",13931,45.290147,-62.735984
"1375",14297,55.410147,-105.758445
"1376",1685,59.93333,24.45
"1377",2628,59.13333,10.4
"1378",4663,55.63472,2.86417
"1379",4588,45.595278,-78.523333
"1380",5843,38.75,-107
"1381",5836,71,-156.5
"1382",5831,69,21
"1383",10478,50.92,14.31
"1384",6002,51.698949,-5.277271
"1385",413,65.96667,16.16667
"1386",11436,-29.81667,31.03333
"1387",7730,-24.7,152.56667
"1388",5985,51.29167,-0.38361
"1389",6010,51.29167,-0.38361
"1390",6045,51.29167,-0.38361
"1391",6051,51.29167,-0.38361
"1392",3308,60,-98
"1393",3862,45,-63
"1394",4056,55,-125
"1395",3901,50,-86
"1396",13636,60.108611,-113.6425
"1397",13619,60.108611,-113.6425
"1398",3668,54,-72
"1399",4136,54,-106
"1400",4267,55,-115
"1401",14439,45.290147,-62.735984
"1402",13865,45.290147,-62.735984
"1403",13519,60.108611,-113.6425
"1404",3694,55,-97
"1405",3343,60,-98
"1406",13025,45.059112,-63.510533
"1407",3175,48.99722,-97.22917
"1408",3027,48.99722,-97.22917
"1409",14308,45.290147,-62.735984
"1410",2125,60,-96
"1411",3988,46.5,-66.75
"1412",13797,45.290147,-62.735984
"1413",14212,55.410147,-105.758445
"1414",14037,46.666605,-66.291594
"1415",4245,55,-115
"1416",13678,46.666605,-66.291594
"1417",4211,55.410147,-105.758445
"1418",3144,48.99722,-97.22917
"1419",4051,55,-125
"1420",4214,55.410147,-105.758445
"1421",3168,48.99722,-97.22917
"1422",4240,55,-125
"1423",8589,42.31667,-67.1
"1424",4247,55.410147,-105.758445
"1425",13723,51.433288,-87.125633
"1426",2898,48.99722,-97.22917
"1427",3874,50,-86
"1428",14479,55.142948,-114.807219
"1429",14247,45.290147,-62.735984
"1430",3137,48.99722,-97.22917
"1431",995,48.99722,-97.22917
"1432",14135,55.410147,-105.758445
"1433",3100,48.99722,-97.22917
"1434",3145,48.99722,-97.22917
"1435",14180,46.666605,-66.291594
"1436",2869,48.99722,-97.22917
"1437",3943,55,-97
"1438",14724,55.142948,-114.807219
"1439",3709,55,-97
"1440",13677,55.443204,-97.404876
"1441",3297,60,-98
"1442",14302,55.142948,-114.807219
"1443",14240,45.290147,-62.735984
"1444",13983,56.159482,-125.441985
"1445",3756,55,-125
"1446",3134,48.99722,-97.22917
"1447",13544,60.108611,-113.6425
"1448",3164,48.99722,-97.22917
"1449",2962,48.99722,-97.22917
"1450",3078,48.99722,-97.22917
"1451",14545,60.108611,-113.6425
"1452",3070,48.99722,-97.22917
"1453",3798,55,-125
"1454",2563,59.2,10.4
"1455",13950,51.433288,-87.125633
"1456",13623,60.108611,-113.6425
"1457",3942,55,-115
"1458",8611,39.31667,-73.71667
"1459",13682,51.433288,-87.125633
"1460",2892,48.99722,-97.22917
"1461",6451,68.03333,24.2
"1462",13651,60.108611,-113.6425
"1463",13707,55.410147,-105.758445
"1464",3678,50,-86
"1465",3816,50,-86
"1466",3081,48.99722,-97.22917
"1467",14677,45.290147,-62.735984
"1468",3779,55,-125
"1469",4097,54,-106
"1470",14502,45.290147,-62.735984
"1471",3713,55,-97
"1472",4020,50,-86
"1473",3717,54,-72
"1474",13949,45.290147,-62.735984
"1475",3837,54,-72
"1476",3229,48.99722,-97.22917
"1477",4251,55.410147,-105.758445
"1478",3869,50,-86
"1479",1009,56.73333,-111.38333
"1480",3318,60,-98
"1481",4009,55,-125
"1482",13915,55.443204,-97.404876
"1483",6447,56.98333,-2.5
"1484",3979,54,-72
"1485",5095,-16.99833,27.99389
"1486",2006,59.22583,-2.90528
"1487",1575,55.33333,3
"1488",2036,5.98722,-55.54639
"1489",8967,-18.13333,146.26667
"1490",703,1.61667,113.58333
"1491",704,1.61667,113.58333
"1492",713,1.61667,113.58333
"1493",3783,50,-86
"1494",3277,55,-125
"1495",4587,45.595278,-78.523333
"1496",13705,51.433288,-87.125633
"1497",6099,45.61667,-121.16667
"1498",10380,64.75,26.38333
"1499",5848,67.75,29.5
"1500",6050,51.698949,-5.277271
"1501",4611,32.68028,71.80972
"1502",2230,12.16333,-87.88222
"1503",6039,51.29167,-0.38361
"1504",6041,51.29167,-0.38361
"1505",13294,45.009941,-66.933194
"1506",13681,45.290147,-62.735984
"1507",13676,56.159482,-125.441985
"1508",2888,48.99722,-97.22917
"1509",3954,55,-125
"1510",3231,48.99722,-97.22917
"1511",3830,46.5,-66.75
"1512",4270,55.410147,-105.758445
"1513",13823,51.433288,-87.125633
"1514",3759,45,-63
"1515",4025,55,-115
"1516",13870,55.410147,-105.758445
"1517",1045,60,-98
"1518",14675,60.108611,-113.6425
"1519",2989,48.99722,-97.22917
"1520",4040,55,-97
"1521",3806,55,-125
"1522",13574,60.108611,-113.6425
"1523",1007,49.015,-106.91889
"1524",14588,55.443204,-97.404876
"1525",13733,55.410147,-105.758445
"1526",3094,48.99722,-97.22917
"1527",3743,50,-86
"1528",14060,56.159482,-125.441985
"1529",3333,60,-96
"1530",14014,46.666605,-66.291594
"1531",13665,60.108611,-113.6425
"1532",14193,51.433288,-87.125633
"1533",4269,55,-97
"1534",3894,50,-86
"1535",13879,55.410147,-105.758445
"1536",13701,46.666605,-66.291594
"1537",13935,56.159482,-125.441985
"1538",3112,48.99722,-97.22917
"1539",3239,48.99722,-97.22917
"1540",4126,45,-63
"1541",3039,48.99722,-97.22917
"1542",3015,48.99722,-97.22917
"1543",3913,55,-125
"1544",4090,55,-115
"1545",2876,48.99722,-97.22917
"1546",14036,55.443204,-97.404876
"1547",3949,46.5,-66.75
"1548",13692,45.290147,-62.735984
"1549",13295,45.009168,-66.915904
"1550",3047,48.99722,-97.22917
"1551",3801,45,-63
"1552",14586,55.142948,-114.807219
"1553",5844,38.75,-107
"1554",14635,60.108611,-113.6425
"1555",3236,48.99722,-97.22917
"1556",14829,46.393875,-50.839607
"1557",4005,55,-125
"1558",3057,48.99722,-97.22917
"1559",13646,60.108611,-113.6425
"1560",4019,46.5,-66.75
"1561",13985,46.666605,-66.291594
